vid,idx,kind,claim_id,mse_nrm,L_h,cos,r_norm,dist_to_orig,dL_h,L_o,dL_o,dist
2215,246,translate,-1,0.07836879,0.17774038,0.96081614,72.03706,0.008190645,0.004190311,0.021083805710077286,-0.011071622371673584,0.008190645
2216,246,polarity,-1,0.077973485,0.17684382,0.9610138,72.04591,0.0023404772,0.0032937527,0.02803669683635235,-0.004118731245398521,0.0023404772
2217,246,vocab,-1,0.086225055,0.19555838,0.9568879,72.01763,0.03479913,0.022008315,0.019164305180311203,-0.012991122901439667,0.03479913
2218,246,cat,-1,0.46481496,1.0542002,0.767593,71.73648,0.8742606,0.8806501,1.844421625137329,1.8122661970555782,0.8742606
2219,246,shuffle,-1,0.09082995,0.2060023,0.9545855,72.01457,0.019612202,0.032452226,0.04728838428854942,0.015132956206798553,0.019612202
2220,246,unrelated,49,0.72556007,1.6455699,0.6372205,71.80059,1.4676087,1.4720199,0.6253015398979187,0.5931461118161678,1.4676087
2221,246,unrelated_token,49,0.60736656,1.3775071,0.6963169,71.858925,1.2169394,1.2039571,0.2050039917230606,0.17284856364130974,1.2169394
2223,247,paraphrase,-1,0.079806216,0.18100046,0.9600972,71.73212,0.013208754,0.01455836,0.011442594230175018,0.0022141262888908386,0.013208754
2224,247,translate,-1,0.078000456,0.176905,0.96100026,71.79137,0.011194046,0.01046291,0.00907268188893795,-0.00015578605234622955,0.011194046
2225,247,polarity,-1,0.07932485,0.17990872,0.960338,71.79016,0.007853964,0.013466626,0.014416106045246124,0.005187638103961945,0.007853964
2226,247,vocab,-1,0.19239391,0.4363493,0.90380347,71.89938,0.278765,0.2699072,0.031113434582948685,0.021884966641664505,0.278765
2227,247,cat,-1,0.46473423,1.0540171,0.7676333,71.769,0.8943433,0.887575,0.4569680094718933,0.44773954153060913,0.8943433
2228,247,shuffle,-1,0.08060162,0.18280444,0.95969975,71.76615,0.013435043,0.01636234,0.017024271190166473,0.007795803248882294,0.013435043
2229,247,unrelated,152,0.8301484,1.8827761,0.58492637,72.04984,1.7276846,1.7163341,6.045648574829102,6.036420106887817,1.7276846
2230,247,unrelated_token,152,0.6909258,1.5670193,0.65453756,71.92853,1.390029,1.4005773,0.10251030325889587,0.0932818353176117,1.390029
2232,248,paraphrase,-1,0.08342933,0.18921769,0.9582857,71.97891,0.011132352,0.005138248,0.025205813348293304,0.00819033570587635,0.011132352
2233,248,translate,-1,0.084025376,0.19056952,0.95798767,71.98381,0.027202245,0.0064900815,0.017144091427326202,0.00012861378490924835,0.027202245
2234,248,polarity,-1,0.08530467,0.19347095,0.957348,71.998764,0.015312529,0.009391516,0.017953980714082718,0.0009385030716657639,0.015312529
2235,248,vocab,-1,0.40504962,0.91865236,0.7974758,71.78554,0.72554225,0.7345729,0.030595360323786736,0.013579882681369781,0.72554225
2236,248,cat,-1,0.256473,0.58168066,0.87176406,71.99627,0.38226575,0.39760122,15.186814308166504,15.169798830524087,0.38226575
2237,248,shuffle,-1,0.08507831,0.19295757,0.9574614,71.98196,0.01792261,0.008878127,0.017101440578699112,8.59629362821579e-05,0.01792261
2238,248,unrelated,0,0.67416906,1.5290152,0.66291577,72.08538,1.3716673,1.3449358,0.18171945214271545,0.1647039745002985,1.3716673
2239,248,unrelated_token,0,0.6690082,1.5173103,0.66549623,72.12161,1.3431762,1.3332309,0.04408852010965347,0.02707304246723652,1.3431762
2241,249,paraphrase,-1,0.08678655,0.19683187,0.95660734,71.90727,0.009274705,0.011649877,0.0038599844556301832,-0.0021190897095948458,0.009274705
2242,249,translate,-1,0.090315476,0.20483546,0.95484275,71.91114,0.011692062,0.01965347,0.005827473010867834,-0.0001516011543571949,0.011692062
2243,249,polarity,-1,0.08405589,0.19063872,0.9579726,71.92572,0.00330064,0.0054567307,0.006097125820815563,0.00011805165559053421,0.00330064
2244,249,vocab,-1,0.1411535,0.32013607,0.92942363,71.813126,0.13287774,0.13495408,0.009187341667711735,0.0032082675024867058,0.13287774
2245,249,cat,-1,0.47020736,1.0664301,0.7648967,71.79081,0.8879559,0.8812481,4.380862712860107,4.374883638694882,0.8879559
2246,249,shuffle,-1,0.08232292,0.18670835,0.9588388,71.919266,0.02245054,0.0015263557,0.007051375228911638,0.0010723010636866093,0.02245054
2247,249,unrelated,20,1.2307532,2.7913477,0.38462391,72.194,2.6404433,2.6061656,7.178516864776611,7.172537790611386,2.6404433
2248,249,unrelated_token,20,0.9484695,2.1511285,0.5257659,71.701706,1.968463,1.9659466,0.21492020785808563,0.2089411336928606,1.968463
2250,250,paraphrase,-1,0.09358896,0.21225972,0.95320565,71.93673,0.008914352,0.0053423047,0.04347917065024376,-0.0011858753859996796,0.008914352
2251,250,translate,-1,0.097457334,0.22103319,0.9512716,71.94497,0.010498992,0.014115766,0.042947571724653244,-0.0017174743115901947,0.010498992
2252,250,polarity,-1,0.09792876,0.22210239,0.9510361,71.96095,0.008657306,0.015184969,0.050838783383369446,0.006173737347126007,0.008657306
2253,250,vocab,-1,0.13429128,0.30457255,0.9328547,71.90736,0.11867569,0.09765513,0.04929542541503906,0.004630379378795624,0.11867569
2254,250,cat,-1,0.40471348,0.91789,0.79764354,71.92629,0.7787833,0.7109726,4.443312168121338,4.3986471220850945,0.7787833
2255,250,shuffle,-1,0.09472587,0.21483824,0.9526373,71.94524,0.005637977,0.007920817,0.047270070761442184,0.0026050247251987457,0.005637977
2256,250,unrelated,166,0.62692887,1.4218744,0.68653595,71.996994,1.3494734,1.214957,4.61300802230835,4.568342976272106,1.3494734
2257,250,unrelated_token,166,0.5628952,1.276646,0.71855277,71.97925,1.1969571,1.0697286,0.13105568289756775,0.08639063686132431,1.1969571
2259,251,paraphrase,-1,0.1272282,0.2885535,0.93638635,71.87275,0.011722857,0.0070879757,0.048340022563934326,-0.000138893723487854,0.011722857
2260,251,translate,-1,0.12567702,0.28503543,0.93716174,71.855606,0.012020783,0.003569901,0.07181162387132645,0.023332707583904266,0.012020783
2261,251,polarity,-1,0.12587188,0.28547737,0.9370645,71.907196,0.0077310605,0.0040118396,0.05881443992257118,0.010335523635149002,0.0077310605
2262,251,vocab,-1,0.19692746,0.4466314,0.9015365,71.87623,0.15364255,0.16516587,0.10163184255361557,0.05315292626619339,0.15364255
2263,251,cat,-1,0.33466727,0.7590252,0.83266664,71.78762,0.54443276,0.4775597,5.693221092224121,5.644742175936699,0.54443276
2264,251,shuffle,-1,0.13667968,0.30998945,0.9316605,71.86926,0.021171333,0.028523922,0.06910012662410736,0.02062121033668518,0.021171333
2265,251,unrelated,212,0.95380306,2.163225,0.5230988,72.37022,1.9984537,1.8817594,4.106944561004639,4.0584656447172165,1.9984537
2266,251,unrelated_token,212,0.6307482,1.4305366,0.6846264,72.18409,1.2020774,1.1490711,0.4576583504676819,0.4091794341802597,1.2020774
2268,252,paraphrase,-1,0.079190984,0.17960511,0.96040505,71.90578,0.0065598176,0.00943777,0.0349840484559536,0.002601791173219681,0.0065598176
2269,252,translate,-1,0.07656868,0.17365773,0.96171635,71.93828,0.009685977,0.0034903884,0.038688626140356064,0.006306368857622147,0.009685977
2270,252,polarity,-1,0.07776816,0.17637816,0.9611163,71.95307,0.006580248,0.006210819,0.040758803486824036,0.008376546204090118,0.006580248
2271,252,vocab,-1,0.56695485,1.2858534,0.71652305,71.66986,1.0304699,1.115686,0.2559226453304291,0.22354038804769516,1.0304699
2272,252,cat,-1,0.2436213,0.55253303,0.8781899,71.84603,0.35858166,0.3823657,3.846545457839966,3.814163200557232,0.35858166
2273,252,shuffle,-1,0.07486619,0.16979648,0.9625673,71.94398,0.0012786681,-0.0003708601,0.04577837884426117,0.013396121561527252,0.0012786681
2274,252,unrelated,106,1.0632983,2.41156,0.46835148,71.89376,2.1662927,2.2413926,3.4184422492980957,3.386059992015362,2.1662927
2275,252,unrelated_token,106,0.97767174,2.217359,0.51116455,71.924416,1.9974601,2.0471916,0.4584515392780304,0.4260692819952965,1.9974601
2277,253,paraphrase,-1,0.10224718,0.23189655,0.94887686,71.904274,0.023712464,0.0064501315,0.023264924064278603,0.00849087443202734,0.023712464
2278,253,translate,-1,0.10106337,0.22921167,0.94946885,71.93925,0.013983122,0.0037652552,0.024097708985209465,0.009323659352958202,0.013983122
2279,253,polarity,-1,0.10462227,0.23728326,0.9476891,71.95004,0.010340781,0.011836842,0.01471411157399416,-5.9938058257102966e-05,0.010340781
2280,253,vocab,-1,0.14989449,0.33996063,0.925053,71.81455,0.1870576,0.11451422,0.002157585695385933,-0.01261646393686533,0.1870576
2281,253,cat,-1,0.2778494,0.63016236,0.8610756,71.89228,0.4127296,0.40471596,3.0780372619628906,3.0632632123306394,0.4127296
2282,253,shuffle,-1,0.13866183,0.31448498,0.93066937,71.86072,0.117179446,0.089038566,0.028438124805688858,0.013664075173437595,0.117179446
2283,253,unrelated,191,0.8048978,1.8255078,0.5975512,71.81527,1.6911408,1.6000613,6.850765228271484,6.835991178639233,1.6911408
2284,253,unrelated_token,191,0.7004575,1.5886374,0.6497716,71.80834,1.4853644,1.3631909,0.0380743145942688,0.023300264962017536,1.4853644
2286,254,paraphrase,-1,0.067675985,0.1534891,0.9661624,71.90447,0.008203244,0.012622774,0.020009728148579597,-0.0022874101996421814,0.008203244
2287,254,translate,-1,0.06820047,0.15467863,0.96590024,71.90005,0.010884056,0.013812304,0.015582459978759289,-0.00671467836946249,0.010884056
2288,254,polarity,-1,0.061005555,0.13836057,0.9694978,71.932045,0.004872263,-0.0025057495,0.01595037430524826,-0.006346764042973518,0.004872263
2289,254,vocab,-1,0.10662756,0.24183126,0.9466865,71.845,0.10471824,0.10096493,0.015521951019763947,-0.006775187328457832,0.10471824
2290,254,cat,-1,0.45258155,1.0264548,0.77370936,71.84043,0.94025904,0.88558847,3.5337679386138916,3.51147080026567,0.94025904
2291,254,shuffle,-1,0.060252,0.1366515,0.96987456,71.94636,0.010818473,-0.0042148232,0.016875553876161575,-0.0054215844720602036,0.010818473
2292,254,unrelated,99,0.8168869,1.8526992,0.59155685,72.03642,1.7530843,1.7118329,0.8291370272636414,0.8068398889154196,1.7530843
2293,254,unrelated_token,99,0.7306198,1.6570454,0.6346905,71.8642,1.5675569,1.5161791,0.09779798239469528,0.0755008440464735,1.5675569
2295,255,paraphrase,-1,0.0938591,0.2128724,0.9530708,71.761986,0.0076628267,0.015599221,0.07233506441116333,0.014573495835065842,0.0076628267
2296,255,translate,-1,0.10010431,0.22703654,0.949948,71.73844,0.026965791,0.029763356,0.10480803996324539,0.0470464713871479,0.026965791
2297,255,polarity,-1,0.091177404,0.20679031,0.9544117,71.8023,0.009147123,0.009517133,0.050739992409944534,-0.007021576166152954,0.009147123
2298,255,vocab,-1,0.16550818,0.37537247,0.9172463,71.82225,0.16462936,0.17809929,0.14701339602470398,0.08925182744860649,0.16462936
2299,255,cat,-1,0.43339682,0.9829438,0.7833019,71.889404,0.8375828,0.7856706,5.817646503448486,5.759884934872389,0.8375828
2300,255,shuffle,-1,0.121571325,0.2757237,0.9392145,71.79961,0.06016751,0.078450516,0.08051957935094833,0.022758010774850845,0.06016751
2301,255,unrelated,158,0.7963054,1.8060204,0.60184765,71.961205,1.7010773,1.6087472,4.975461959838867,4.91770039126277,1.7010773
2302,255,unrelated_token,158,0.6320504,1.43349,0.6839752,71.815384,1.3228263,1.2362169,0.7003723978996277,0.6426108293235302,1.3228263
2303,0,resample,1,0.067283854,0.15259975,0.9663585,72.03695,0.063341826,-0.019186914,0.009213309735059738,-0.02034251019358635,0.063341826
2304,1,resample,1,0.10995557,0.24937919,0.94502264,71.8987,0.061717026,0.047270194,0.1281324326992035,0.04837183654308319,0.061717026
2305,2,resample,1,0.07274113,0.16497685,0.9636297,71.99069,0.08021965,-0.041714534,0.03060595877468586,-0.007420683279633522,0.08021965
2306,3,resample,1,0.09387605,0.21291083,0.9530622,72.02737,0.06252682,-0.06888446,0.042191363871097565,-0.029523566365242004,0.06252682
2307,4,resample,1,0.0988819,0.2242641,0.9505595,71.893456,0.09035448,-0.0056414455,0.007857169955968857,0.0013953344896435738,0.09035448
2308,5,resample,1,0.1712381,0.38836792,0.91438127,71.90996,0.0617946,0.018745214,0.06068805605173111,0.033755164593458176,0.0617946
2309,6,resample,1,0.044227555,0.100308076,0.9778863,71.90622,0.030137846,0.013805196,0.005622508469969034,0.003001709468662739,0.030137846
2310,7,resample,1,0.0901096,0.20436853,0.95494556,71.906525,0.18150367,-0.068142116,0.003040874842554331,-0.0911224908195436,0.18150367
2311,8,resample,1,0.14170289,0.3213821,0.92914903,71.88875,0.091987155,-0.0038057566,0.016022110357880592,0.015008001471869648,0.091987155
2312,9,resample,1,0.082100704,0.18620436,0.9589498,71.76018,0.084543794,0.014352933,0.011339470744132996,-0.0008352305740118027,0.084543794
2313,10,resample,1,0.17905335,0.4060929,0.9104736,71.77613,0.175631,-0.08475658,0.0067687625996768475,-0.002579005900770426,0.175631
2314,11,resample,1,0.07446291,0.16888185,0.962769,72.14709,0.04454848,0.012062177,0.11309240013360977,-0.05927120894193649,0.04454848
2315,12,resample,1,0.067573376,0.15325639,0.9662134,72.097176,0.03792866,-0.01073283,0.006987137719988823,-0.010884368792176247,0.03792866
2316,13,resample,1,0.10989003,0.24923053,0.9450551,71.813286,0.07436252,0.022237718,0.008309494704008102,-0.005823910236358643,0.07436252
2317,14,resample,1,0.05711655,0.12954031,0.97144204,72.01043,0.03758222,0.021536537,0.0724220797419548,0.04054359719157219,0.03758222
2318,15,resample,1,0.06351476,0.14405145,0.9682427,72.00333,0.03735767,0.00074595213,0.003701398614794016,0.002629677881486714,0.03735767
2319,16,resample,1,0.102512956,0.23249933,0.948744,72.07724,0.05204201,-0.012215927,0.001507461303845048,-1.9731000065803528e-05,0.05204201
2320,17,resample,1,0.09246763,0.20971654,0.95376664,71.98968,0.09956883,0.049622014,0.026611780747771263,-0.01215713657438755,0.09956883
2321,18,resample,1,0.037976164,0.086129926,0.98101217,72.102486,0.034381703,-0.010832533,0.004697659984230995,-0.005842972546815872,0.034381703
2322,19,resample,1,0.124411404,0.28216502,0.9377947,71.948685,0.08320274,0.03645864,0.0043959286995232105,0.0006736600771546364,0.08320274
2323,20,resample,1,0.25501114,0.57836515,0.8724948,71.86139,0.2226548,0.17019624,0.14274656772613525,0.07954395562410355,0.2226548
2324,21,resample,1,0.13172206,0.29874557,0.93413925,71.759346,0.04972114,-0.037400126,0.031473707407712936,0.000888872891664505,0.04972114
2325,22,resample,1,0.05781153,0.13111652,0.97109425,72.02447,0.03819609,-0.04273908,0.07551582157611847,-0.016515962779521942,0.03819609
2326,23,resample,1,0.15702516,0.35613298,0.9214877,71.8667,0.1923682,-0.043518722,0.11262955516576767,-0.03434104472398758,0.1923682
2327,24,resample,1,0.06768694,0.15351394,0.96615696,72.12533,0.053495217,0.0029955357,0.008954177610576153,0.008556209679227322,0.053495217
2328,25,resample,1,0.14334482,0.325106,0.9283279,71.97368,0.099032424,0.044905633,0.006571829319000244,8.695386350154877e-05,0.099032424
2329,26,resample,1,0.09218927,0.20908521,0.9539056,71.80475,0.04787144,0.03821948,0.022236527875065804,0.012727473862469196,0.04787144
2330,27,resample,1,0.16796964,0.38095507,0.91601574,72.03979,0.054926816,0.05363372,0.10248293727636337,-0.010617196559906006,0.054926816
2331,28,resample,1,0.0612392,0.13889048,0.9693805,71.91106,0.03505219,-0.021058425,0.0015068119391798973,-0.007989228703081608,0.03505219
2332,29,resample,1,0.06160056,0.13971004,0.9692004,71.858955,0.025246682,-0.005537778,0.023167960345745087,0.014523562043905258,0.025246682
2333,30,resample,1,0.104506336,0.23702033,0.94774735,72.089966,0.0518596,0.013856575,0.4337916374206543,0.15338167548179626,0.0518596
2334,31,resample,1,0.27212772,0.61718553,0.8639362,71.76787,0.09582257,0.09242761,0.00842684879899025,0.0056733491364866495,0.09582257
2335,32,resample,1,0.059280854,0.13444895,0.9703602,71.986725,0.06572334,-0.0029437095,0.026471169665455818,0.004310863092541695,0.06572334
2336,33,resample,1,0.09675946,0.21945041,0.9516206,72.34321,0.052365452,0.05131045,0.005664682015776634,0.0016689230687916279,0.052365452
2337,34,resample,1,0.2413561,0.5473955,0.8793224,71.608055,0.06186476,-0.0047796965,0.011640192940831184,0.00045191124081611633,0.06186476
2338,35,resample,1,0.043909796,0.099587396,0.9780456,71.959526,0.036499333,-0.0025937855,0.015887144953012466,-0.0005114823579788208,0.036499333
2339,36,resample,1,0.07952077,0.18035308,0.96023995,72.068756,0.032208197,0.0035712123,0.030789190903306007,-0.00936511717736721,0.032208197
2340,37,resample,1,0.048510425,0.11002162,0.9757452,72.03989,0.023859052,-0.0008954406,0.037277646362781525,0.024700015783309937,0.023859052
2341,38,resample,1,0.12932758,0.2933149,0.93533653,71.920654,0.051892925,-0.03234771,0.03034374862909317,-0.024700727313756943,0.051892925
2342,39,resample,1,0.04395353,0.099686585,0.97802365,72.15769,0.042183824,-0.006654814,0.015841662883758545,-0.025913778692483902,0.042183824
2343,40,resample,1,0.05827251,0.13216203,0.970864,71.72789,0.031430606,0.009082548,0.041537120938301086,0.027955785393714905,0.031430606
2344,41,resample,1,0.0959201,0.21754675,0.95203984,71.79673,0.048159957,0.0014754534,0.021236825734376907,-0.003989128395915031,0.048159957
2345,42,resample,1,0.05599141,0.1269885,0.9720045,71.97836,0.02998048,-0.01553975,0.006515469402074814,-0.0006876490078866482,0.02998048
2346,43,resample,1,0.074708715,0.16943933,0.9626462,71.99743,0.058501903,-0.040579796,0.009042177349328995,-0.007222207263112068,0.058501903
2347,44,resample,1,0.13698986,0.31069294,0.9315054,71.95029,0.13366212,0.03690946,0.01758740097284317,0.007929678075015545,0.13366212
2348,45,resample,1,0.05971538,0.13543445,0.9701426,71.92735,0.03932211,0.0035949796,0.015660762786865234,-0.001401469111442566,0.03932211
2349,46,resample,1,0.13876799,0.31472573,0.93061596,71.93393,0.10139794,-0.024805695,0.019582482054829597,0.003362322226166725,0.10139794
2350,47,resample,1,0.07016073,0.15912451,0.9649199,71.86579,0.04502754,-0.015753224,0.028906621038913727,0.011219780892133713,0.04502754
2351,48,resample,1,0.09896942,0.2244626,0.95051557,71.98962,0.052507907,-0.010527819,0.007960342802107334,-0.005026473663747311,0.052507907
2352,49,resample,1,0.09694418,0.21986936,0.9515281,71.84901,0.044817116,0.0069324374,0.045077964663505554,-0.017521485686302185,0.044817116
2353,50,resample,1,0.08445004,0.19153264,0.95777553,71.949776,0.038325254,-0.0035553128,0.003523940220475197,0.00018242932856082916,0.038325254
2354,51,resample,1,0.1849735,0.4195198,0.90751344,71.897644,0.07075336,-0.021680325,0.0037106340751051903,0.002735194517299533,0.07075336
2355,52,resample,1,0.091354825,0.2071927,0.95432323,72.029495,0.07356151,0.018548504,0.05189070850610733,0.004815317690372467,0.07356151
2356,53,resample,1,0.13088618,0.29684982,0.9345572,71.96078,0.08541019,0.022561163,0.009323541074991226,0.0006651133298873901,0.08541019
2357,54,resample,1,0.050358187,0.11421235,0.97482127,71.73835,0.024035232,-0.0046261325,0.011272644624114037,-0.03727803938090801,0.024035232
2358,55,resample,1,0.074979305,0.17005304,0.9625107,71.95614,0.055269595,0.013692692,0.017706887796521187,0.015407526632770896,0.055269595
2359,56,resample,1,0.07682129,0.17423065,0.96158946,72.0564,0.039599035,-0.02253449,0.10861007869243622,-0.05175793170928955,0.039599035
2360,57,resample,1,0.07687401,0.17435022,0.9615636,72.351006,0.11333349,-0.0803238,0.010029604658484459,-0.025462890043854713,0.11333349
2361,58,resample,1,0.054022003,0.12252188,0.9729893,71.865395,0.05921894,-0.014523968,0.009504237212240696,-0.013963189907371998,0.05921894
2362,59,resample,1,0.102727875,0.23298678,0.94863665,71.86416,0.055639096,0.05047685,0.021195240318775177,0.0015110466629266739,0.055639096
2363,60,resample,1,0.06754214,0.15318555,0.9662292,71.8628,0.049772445,-0.015253186,0.017691774293780327,-0.011282576248049736,0.049772445
2364,61,resample,1,0.07493161,0.16994485,0.9625344,72.27968,0.05341786,-0.015449151,0.04695199057459831,0.0008800067007541656,0.05341786
2365,62,resample,1,0.08263794,0.18742281,0.9586814,72.129845,0.04367562,-0.008832827,0.342328816652298,0.0960911214351654,0.04367562
2366,63,resample,1,0.049724925,0.11277611,0.97513807,72.0359,0.04282866,-0.008437179,0.021418824791908264,0.014434878248721361,0.04282866
2367,0,resample,2,0.0795892,0.18050827,0.96020573,72.03483,0.06548389,0.008721605,0.025005247443914413,-0.004550572484731674,0.06548389
2368,1,resample,2,0.08323367,0.18877393,0.9583838,71.95368,0.06346915,-0.013335064,0.06342791765928268,-0.016332678496837616,0.06346915
2369,2,resample,2,0.08265766,0.18746753,0.95867145,71.94568,0.04830531,-0.019223854,0.02491190657019615,-0.01311473548412323,0.04830531
2370,3,resample,2,0.0941575,0.21354917,0.9529217,71.992744,0.08531112,-0.068246126,0.04828253015875816,-0.023432400077581406,0.08531112
2371,4,resample,2,0.09586736,0.21742712,0.9520666,71.915695,0.061389964,-0.012478426,0.00451534753665328,-0.0019464879296720028,0.061389964
2372,5,resample,2,0.16419736,0.37239954,0.9179015,71.897224,0.080432825,0.0027768314,0.0710948258638382,0.04416193440556526,0.080432825
2373,6,resample,2,0.04233012,0.096004695,0.9788353,71.91574,0.020870322,0.009501815,0.0058253915049135685,0.003204592503607273,0.020870322
2374,7,resample,2,0.11861535,0.26901957,0.9406926,71.78846,0.07846274,-0.0034910738,0.10828925669193268,0.014125891029834747,0.07846274
2375,8,resample,2,0.15951313,0.3617757,0.9202441,71.838425,0.07378413,0.036587834,0.002089735586196184,0.0010756267001852393,0.07378413
2376,9,resample,2,0.074550204,0.16907983,0.96272504,71.786064,0.10173997,-0.002771601,0.010686978697776794,-0.0014877226203680038,0.10173997
2377,10,resample,2,0.20908034,0.4741941,0.89546025,71.75348,0.116597444,-0.016655385,0.00455430056899786,-0.004793467931449413,0.116597444
2378,11,resample,2,0.069008805,0.15651193,0.9654962,72.1287,0.046466578,-0.00030773878,0.0833519995212555,-0.08901160955429077,0.046466578
2379,12,resample,2,0.056773365,0.12876196,0.97161365,72.15082,0.030651215,-0.035227254,0.01919734850525856,0.0013258419930934906,0.030651215
2380,13,resample,2,0.11131313,0.25245813,0.9443436,71.775604,0.067886874,0.02546531,0.004005527123808861,-0.010127877816557884,0.067886874
2381,14,resample,2,0.05003948,0.11348952,0.9749807,71.949844,0.028603187,0.0054857507,0.06117638200521469,0.029297899454832077,0.028603187
2382,15,resample,2,0.06414668,0.14548464,0.9679266,71.97743,0.040820837,0.0021791458,0.008603612892329693,0.007531892159022391,0.040820837
2383,16,resample,2,0.11184609,0.25366688,0.94407743,72.04038,0.06460707,0.008951619,0.0011816569603979588,-0.0003455353435128927,0.06460707
2384,17,resample,2,0.08708587,0.19751072,0.95645744,72.080505,0.050660968,0.03741619,0.09767899662256241,0.058910079300403595,0.050660968
2385,18,resample,2,0.042552106,0.09650816,0.97872424,72.10314,0.030129824,-0.00045429915,0.003904459998011589,-0.006636172533035278,0.030129824
2386,19,resample,2,0.13858925,0.31432036,0.9307056,71.96667,0.08768493,0.068613976,0.0014476266223937273,-0.002274641999974847,0.08768493
2387,20,resample,2,0.2152216,0.4881225,0.89238966,72.10166,0.17322333,0.07995358,0.29597043991088867,0.23276782780885696,0.17322333
2388,21,resample,2,0.1630741,0.369852,0.9184632,71.79967,0.053384844,0.033706307,0.03422243148088455,0.0036375969648361206,0.053384844
2389,22,resample,2,0.079502426,0.18031147,0.9602489,72.00488,0.04359455,0.0064558685,0.01744093745946884,-0.07459084689617157,0.04359455
2390,23,resample,2,0.15626146,0.35440093,0.92186964,71.96749,0.1425201,-0.045250773,0.32014694809913635,0.1731763482093811,0.1425201
2391,24,resample,2,0.06866641,0.15573539,0.9656673,72.05845,0.054005347,0.005216986,0.0035421685315668583,0.003144200600218028,0.054005347
2392,25,resample,2,0.12172494,0.2760721,0.93913764,71.988464,0.04966731,-0.0041282475,0.008398600853979588,0.0019137253984808922,0.04966731
2393,26,resample,2,0.086576365,0.19635516,0.9567122,71.79864,0.048062433,0.025489435,0.018981412053108215,0.009472358040511608,0.048062433
2394,27,resample,2,0.14475116,0.32829556,0.92762476,71.99546,0.05907184,0.0009742081,0.09403564035892487,-0.019064493477344513,0.05907184
2395,28,resample,2,0.0668517,0.15161963,0.96657467,71.89652,0.035363104,-0.008329272,0.002065487438812852,-0.007430553203448653,0.035363104
2396,29,resample,2,0.09584578,0.21737818,0.95207745,71.76107,0.07772433,0.07213037,0.8120040893554688,0.8033596910536289,0.07772433
2397,30,resample,2,0.1023396,0.23210618,0.94883066,72.06396,0.054510813,0.008942425,0.24905754625797272,-0.031352415680885315,0.054510813
2398,31,resample,2,0.2516506,0.57074344,0.8741748,71.7287,0.09237397,0.04598552,0.010807402431964874,0.008053902769461274,0.09237397
2399,32,resample,2,0.060246013,0.13663793,0.9698778,71.945595,0.039644808,-0.0007547289,0.05199361965060234,0.029833313077688217,0.039644808
2400,33,resample,2,0.08004832,0.18154956,0.9599764,72.22718,0.054642152,0.0134096,0.005944531410932541,0.0019487724639475346,0.054642152
2401,34,resample,2,0.22893849,0.5192324,0.8855311,71.49355,0.14874619,-0.03294283,0.0048034219071269035,-0.0063848597928881645,0.14874619
2402,35,resample,2,0.04684328,0.10624053,0.9765785,71.922806,0.049696498,0.004059352,0.01895175129175186,0.0025531239807605743,0.049696498
2403,36,resample,2,0.06463847,0.14660002,0.96768105,72.06001,0.055564806,-0.03018184,0.03253280371427536,-0.007621504366397858,0.055564806
2404,37,resample,2,0.054442324,0.123475164,0.97277945,72.08045,0.039594363,0.012558103,0.03785973787307739,0.025282107293605804,0.039594363
2405,38,resample,2,0.16414419,0.37227896,0.91792816,71.88248,0.065956116,0.046616346,0.07043943554162979,0.015394959598779678,0.065956116
2406,39,resample,2,0.050027512,0.11346237,0.97498655,72.16356,0.052581258,0.0071209744,0.017490990459918976,-0.02426445111632347,0.052581258
2407,40,resample,2,0.055044405,0.124840684,0.9724781,71.720276,0.02801312,0.001761198,0.024720177054405212,0.01113884150981903,0.02801312
2408,41,resample,2,0.09450435,0.21433581,0.9527478,71.87232,0.055880867,-0.0017354786,0.025501789525151253,0.00027583539485931396,0.055880867
2409,42,resample,2,0.0540766,0.122645706,0.9729617,71.95707,0.070646614,-0.019882545,0.002856805920600891,-0.004346312489360571,0.070646614
2410,43,resample,2,0.08871882,0.20121424,0.955641,72.02494,0.07541865,-0.0088048875,0.024409644305706024,0.008145259693264961,0.07541865
2411,44,resample,2,0.11981046,0.27173007,0.9400951,72.055786,0.07277314,-0.0020534098,0.016493937000632286,0.006836214102804661,0.07277314
2412,45,resample,2,0.061820645,0.1402092,0.9690901,71.943924,0.07421072,0.008369729,0.026529816910624504,0.009467585012316704,0.07421072
2413,46,resample,2,0.18287136,0.41475216,0.90856445,72.00222,0.26339155,0.075220734,0.020509023219347,0.004288863390684128,0.26339155
2414,47,resample,2,0.068696715,0.15580411,0.96565175,71.77515,0.04581834,-0.01907362,0.01337418146431446,-0.004312658682465553,0.04581834
2415,48,resample,2,0.101337,0.22983228,0.94933176,72.00197,0.04337848,-0.0051581413,0.009079859592020512,-0.003906956873834133,0.04337848
2416,49,resample,2,0.07657604,0.17367442,0.9617121,71.8202,0.048565846,-0.039262503,0.028337080031633377,-0.03426237031817436,0.048565846
2417,50,resample,2,0.08319684,0.1886904,0.9584021,71.9627,0.05787122,-0.0063975602,0.0058936383575201035,0.0025521274656057358,0.05787122
2418,51,resample,2,0.21036115,0.477099,0.89481974,71.990036,0.061708577,0.035898864,0.0003741281107068062,-0.0006013114470988512,0.061708577
2419,52,resample,2,0.08787142,0.19929233,0.9560647,72.08595,0.04884953,0.010648131,0.038355715572834015,-0.008719675242900848,0.04884953
