tau,eps_steg,eps_alias,err_cat,err_contradict,err_delete,err_paraphrase,err_polarity,err_resample,err_shuffle,err_translate,err_unrelated,err_vocab
0.31888774403354575,0.0,0.7355816226783969,0.0546875,0.9579256360078278,0.9941291585127201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.3258200862951446,0.0,0.7360703812316716,0.0546875,0.958904109589041,0.9941291585127201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.3327524285567434,0.0,0.7360703812316716,0.0546875,0.958904109589041,0.9941291585127201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.33968477081834225,0.0,0.7370478983382209,0.05859375,0.9598825831702544,0.9941291585127201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.34661711307994103,0.0,0.7375366568914956,0.0625,0.9598825831702544,0.9941291585127201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.35354945534153986,0.0,0.7390029325513197,0.0703125,0.9608610567514677,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.3604817976031387,0.0,0.7409579667644184,0.08203125,0.961839530332681,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.36741413986473753,0.0,0.7414467253176931,0.08203125,0.9628180039138943,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.3743464821263363,0.0,0.7438905180840665,0.08984375,0.9657534246575342,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.38127882438793514,0.0,0.7453567937438905,0.09375,0.9677103718199609,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.388211166649534,0.0,0.7463343108504399,0.1015625,0.9677103718199609,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.3951435089111328,0.0,0.7473118279569892,0.10546875,0.9686888454011742,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4020758511727316,0.0,0.7478005865102639,0.109375,0.9686888454011742,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4090081934343304,0.0,0.7482893450635386,0.11328125,0.9686888454011742,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.41594053569592926,0.0,0.7512218963831867,0.12109375,0.9726027397260274,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4228728779575281,0.0,0.7526881720430108,0.125,0.974559686888454,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.42980522021912687,0.0,0.7531769305962854,0.12890625,0.974559686888454,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4367375624807257,0.0,0.7536656891495601,0.1328125,0.974559686888454,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.44366990474232454,0.0,0.7556207233626588,0.140625,0.9765166340508806,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4506022470039234,0.0,0.7561094819159335,0.140625,0.9774951076320939,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4575345892655222,0.0,0.7565982404692082,0.140625,0.9784735812133072,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.464466931527121,0.0,0.7585532746823069,0.15625,0.9784735812133072,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4713992737887198,0.0,0.7590420332355816,0.16015625,0.9784735812133072,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.47833161605031865,0.0,0.7605083088954057,0.16796875,0.9794520547945206,0.9951076320939335,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4852639583119175,0.0,0.7609970674486803,0.171875,0.9794520547945206,0.9960861056751468,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.49219630057351627,0.0,0.761485826001955,0.171875,0.9804305283757339,0.9960861056751468,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4991286428351151,0.0,0.761485826001955,0.171875,0.9804305283757339,0.9960861056751468,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5060609850967139,0.0,0.7619745845552297,0.17578125,0.9804305283757339,0.9960861056751468,0.0,1.0,1.0,0.0,0.0,0.0,1.0
