vid,idx,kind,claim_id,mse_nrm,L_h,cos,r_norm,dist_to_orig,dL_h,L_o,dL_o,sim_to_orig,lex,dist
4176,20,resample,2,0.2152216,0.4881225,0.89238966,72.10166,0.17322333,0.07995358,0.29597043991088867,0.23276782780885696,0.2195845697329377,0.7804154302670623,0.17322333
4177,21,resample,2,0.1630741,0.369852,0.9184632,71.79967,0.053384844,0.033706307,0.03422243148088455,0.0036375969648361206,0.38444924406047515,0.6155507559395248,0.053384844
4178,22,resample,2,0.079502426,0.18031147,0.9602489,72.00488,0.04359455,0.0064558685,0.01744093745946884,-0.07459084689617157,0.31453218314532183,0.6854678168546782,0.04359455
4179,23,resample,2,0.15626146,0.35440093,0.92186964,71.96749,0.1425201,-0.045250773,0.32014694809913635,0.1731763482093811,0.3870233352305065,0.6129766647694934,0.1425201
4180,24,resample,2,0.06866641,0.15573539,0.9656673,72.05845,0.054005347,0.005216986,0.0035421685315668583,0.003144200600218028,0.2487106017191977,0.7512893982808023,0.054005347
4181,25,resample,2,0.12172494,0.2760721,0.93913764,71.988464,0.04966731,-0.0041282475,0.008398600853979588,0.0019137253984808922,0.2542565266742338,0.7457434733257662,0.04966731
4182,26,resample,2,0.086576365,0.19635516,0.9567122,71.79864,0.048062433,0.025489435,0.018981412053108215,0.009472358040511608,0.30685920577617326,0.6931407942238268,0.048062433
4183,27,resample,2,0.14475116,0.32829556,0.92762476,71.99546,0.05907184,0.0009742081,0.09403564035892487,-0.019064493477344513,0.18201997780244172,0.8179800221975583,0.05907184
4184,28,resample,2,0.0668517,0.15161963,0.96657467,71.89652,0.035363104,-0.008329272,0.002065487438812852,-0.007430553203448653,0.2595419847328244,0.7404580152671756,0.035363104
4185,29,resample,2,0.09584578,0.21737818,0.95207745,71.76107,0.07772433,0.07213037,0.8120040893554688,0.8033596910536289,0.37491479209270623,0.6250852079072937,0.07772433
4186,30,resample,2,0.1023396,0.23210618,0.94883066,72.06396,0.054510813,0.008942425,0.24905754625797272,-0.031352415680885315,0.3153969099627065,0.6846030900372935,0.054510813
4187,31,resample,2,0.2516506,0.57074344,0.8741748,71.7287,0.09237397,0.04598552,0.010807402431964874,0.008053902769461274,0.3172103487064117,0.6827896512935883,0.09237397
4188,32,resample,2,0.060246013,0.13663793,0.9698778,71.945595,0.039644808,-0.0007547289,0.05199361965060234,0.029833313077688217,0.35932986712882725,0.6406701328711728,0.039644808
4189,33,resample,2,0.08004832,0.18154956,0.9599764,72.22718,0.054642152,0.0134096,0.005944531410932541,0.0019487724639475346,0.30299471520845567,0.6970052847915443,0.054642152
4190,34,resample,2,0.22893849,0.5192324,0.8855311,71.49355,0.14874619,-0.03294283,0.0048034219071269035,-0.0063848597928881645,0.35918367346938773,0.6408163265306123,0.14874619
4191,35,resample,2,0.04684328,0.10624053,0.9765785,71.922806,0.049696498,0.004059352,0.01895175129175186,0.0025531239807605743,0.27261462205700127,0.7273853779429987,0.049696498
4192,36,resample,2,0.06463847,0.14660002,0.96768105,72.06001,0.055564806,-0.03018184,0.03253280371427536,-0.007621504366397858,0.22303664921465968,0.7769633507853403,0.055564806
4193,37,resample,2,0.054442324,0.123475164,0.97277945,72.08045,0.039594363,0.012558103,0.03785973787307739,0.025282107293605804,0.3795336787564767,0.6204663212435233,0.039594363
4194,38,resample,2,0.16414419,0.37227896,0.91792816,71.88248,0.065956116,0.046616346,0.07043943554162979,0.015394959598779678,0.319091400757166,0.680908599242834,0.065956116
4195,39,resample,2,0.050027512,0.11346237,0.97498655,72.16356,0.052581258,0.0071209744,0.017490990459918976,-0.02426445111632347,0.44844124700239807,0.5515587529976019,0.052581258
4196,40,resample,2,0.055044405,0.124840684,0.9724781,71.720276,0.02801312,0.001761198,0.024720177054405212,0.01113884150981903,0.2652683528685996,0.7347316471314004,0.02801312
4197,41,resample,2,0.09450435,0.21433581,0.9527478,71.87232,0.055880867,-0.0017354786,0.025501789525151253,0.00027583539485931396,0.2545255074053758,0.7454744925946242,0.055880867
4198,42,resample,2,0.0540766,0.122645706,0.9729617,71.95707,0.070646614,-0.019882545,0.002856805920600891,-0.004346312489360571,0.38798102266736956,0.6120189773326304,0.070646614
4199,43,resample,2,0.08871882,0.20121424,0.955641,72.02494,0.07541865,-0.0088048875,0.024409644305706024,0.008145259693264961,0.417687799680341,0.582312200319659,0.07541865
4200,44,resample,2,0.11981046,0.27173007,0.9400951,72.055786,0.07277314,-0.0020534098,0.016493937000632286,0.006836214102804661,0.3601621308627678,0.6398378691372322,0.07277314
4201,45,resample,2,0.061820645,0.1402092,0.9690901,71.943924,0.07421072,0.008369729,0.026529816910624504,0.009467585012316704,0.30327868852459017,0.6967213114754098,0.07421072
4202,46,resample,2,0.18287136,0.41475216,0.90856445,72.00222,0.26339155,0.075220734,0.020509023219347,0.004288863390684128,0.38233438485804416,0.6176656151419558,0.26339155
4203,47,resample,2,0.068696715,0.15580411,0.96565175,71.77515,0.04581834,-0.01907362,0.01337418146431446,-0.004312658682465553,0.3193717277486911,0.6806282722513088,0.04581834
4204,48,resample,2,0.101337,0.22983228,0.94933176,72.00197,0.04337848,-0.0051581413,0.009079859592020512,-0.003906956873834133,0.2755741127348643,0.7244258872651357,0.04337848
4205,49,resample,2,0.07657604,0.17367442,0.9617121,71.8202,0.048565846,-0.039262503,0.028337080031633377,-0.03426237031817436,0.27958172812328014,0.7204182718767198,0.048565846
4206,50,resample,2,0.08319684,0.1886904,0.9584021,71.9627,0.05787122,-0.0063975602,0.0058936383575201035,0.0025521274656057358,0.26588235294117646,0.7341176470588235,0.05787122
4207,51,resample,2,0.21036115,0.477099,0.89481974,71.990036,0.061708577,0.035898864,0.0003741281107068062,-0.0006013114470988512,0.2779420461265523,0.7220579538734477,0.061708577
4208,52,resample,2,0.08787142,0.19929233,0.9560647,72.08595,0.04884953,0.010648131,0.038355715572834015,-0.008719675242900848,0.27492260061919505,0.725077399380805,0.04884953
4209,53,resample,2,0.1558977,0.35357592,0.9220513,71.95873,0.07313274,0.07928726,0.015976930037140846,0.00731850229203701,0.291970802919708,0.708029197080292,0.07313274
4210,54,resample,2,0.0810218,0.18375741,0.9594892,71.752266,0.091312855,0.06491893,0.0258498452603817,-0.02270083874464035,0.3564118001204094,0.6435881998795906,0.091312855
4211,55,resample,2,0.048542786,0.11009502,0.9757289,72.02838,0.06214086,-0.046265326,0.0021376856602728367,-0.00016167550347745419,0.37740244612696566,0.6225975538730344,0.06214086
4212,56,resample,2,0.09747858,0.22108139,0.9512607,72.016396,0.044299036,0.024316251,0.2592877149581909,0.09891970455646515,0.3217442545668827,0.6782557454331173,0.044299036
4213,57,resample,2,0.07447226,0.16890307,0.9627643,72.321915,0.1064734,-0.08577095,0.011023439466953278,-0.024469055235385895,0.27364663890541346,0.7263533610945865,0.1064734
4214,58,resample,2,0.051804125,0.11749173,0.9740985,71.87855,0.039810784,-0.019554116,0.021686965599656105,-0.0017804615199565887,0.21490280777537796,0.785097192224622,0.039810784
4215,59,resample,2,0.09944132,0.22553287,0.95028,71.90035,0.061848257,0.043022946,0.023425186052918434,0.003740992397069931,0.20436280137772675,0.7956371986222732,0.061848257
4216,60,resample,2,0.09617552,0.21812604,0.95191246,71.94148,0.07050523,0.04968731,0.04150920733809471,0.012534856796264648,0.32022792022792024,0.6797720797720798,0.07050523
4217,61,resample,2,0.07389505,0.16759394,0.9630526,72.28193,0.056620717,-0.017800063,0.0411890484392643,-0.004882935434579849,0.4031382015691008,0.5968617984308993,0.056620717
4218,62,resample,2,0.10859909,0.24630268,0.94570076,72.14263,0.09780762,0.05004704,0.5867272615432739,0.34048956632614136,0.28413284132841327,0.7158671586715868,0.09780762
4219,63,resample,2,0.04872951,0.11051851,0.9756357,72.04231,0.03074706,-0.010694779,0.008651389740407467,0.0016674431972205639,0.3092537313432836,0.6907462686567164,0.03074706
4220,0,resample,3,0.091781065,0.20815942,0.95410985,72.004135,0.057013195,0.03637275,0.043576158583164215,0.014020338654518127,0.3876704208654416,0.6123295791345584,0.057013195
4221,1,resample,3,0.10045954,0.22784218,0.9497705,71.92522,0.051990516,0.025733188,0.08582331240177155,0.006062716245651245,0.39976553341148885,0.6002344665885111,0.051990516
4222,2,resample,3,0.08057155,0.18273623,0.9597145,72.04308,0.08253506,-0.023955151,0.02159840054810047,-0.01642824150621891,0.35975267003934797,0.640247329960652,0.08253506
4223,3,resample,3,0.10518521,0.23856,0.94740754,72.04005,0.06569013,-0.043235287,0.05690450966358185,-0.014810420572757721,0.3142857142857143,0.6857142857142857,0.06569013
4224,4,resample,3,0.10460315,0.2372399,0.94769883,71.887825,0.058656078,0.0073343515,0.0028420707676559687,-0.0036197646986693144,0.31475811390079605,0.685241886099204,0.058656078
4225,5,resample,3,0.16070718,0.3644838,0.91964656,71.88604,0.045546196,-0.005138904,0.053637780249118805,0.02670488879084587,0.425414364640884,0.574585635359116,0.045546196
4226,6,resample,3,0.059936594,0.13593617,0.97003174,71.78489,0.051119454,0.04943329,0.008962437510490417,0.006341638509184122,0.3365570599613153,0.6634429400386848,0.051119454
4227,7,resample,3,0.08298838,0.18821761,0.9585061,71.850655,0.09596273,-0.08429304,0.024201633408665657,-0.06996173225343227,0.354387926215763,0.645612073784237,0.09596273
4228,8,resample,3,0.12903245,0.29264554,0.9354843,71.84453,0.06797321,-0.032542318,0.0014737768797203898,0.000459667993709445,0.3305084745762712,0.6694915254237288,0.06797321
4229,9,resample,3,0.079491675,0.18028708,0.96025443,71.75904,0.08033677,0.008435652,0.015395933762192726,0.003221232444047928,0.3921311475409836,0.6078688524590163,0.08033677
4230,10,resample,3,0.21651204,0.4910492,0.89174455,71.74568,0.17398919,0.00019970536,0.009959755465388298,0.0006119869649410248,0.3186360964138742,0.6813639035861259,0.17398919
4231,11,resample,3,0.074861184,0.16978513,0.9625701,72.200935,0.05174159,0.012965456,0.21365070343017578,0.04128709435462952,0.2785838653511317,0.7214161346488683,0.05174159
4232,12,resample,3,0.06495164,0.1473103,0.96752447,72.12079,0.012985653,-0.016678914,0.015175887383520603,-0.0026956191286444664,0.42589231699939506,0.5741076830006049,0.012985653
4233,13,resample,3,0.091126695,0.2066753,0.9544368,71.89404,0.04992278,-0.02031751,0.0011734673753380775,-0.012959937565028667,0.4485407066052227,0.5514592933947773,0.04992278
4234,14,resample,3,0.047778912,0.10836255,0.9761108,71.996025,0.028035494,0.00035877526,0.045113157480955124,0.01323467493057251,0.38341968911917096,0.616580310880829,0.028035494
4235,15,resample,3,0.07234066,0.16406858,0.9638299,72.01686,0.027781429,0.020763084,0.002833845093846321,0.001762124360539019,0.3335204941044357,0.6664795058955644,0.027781429
4236,16,resample,3,0.086969085,0.19724585,0.9565156,72.108955,0.07430898,-0.047469407,0.0008291987469419837,-0.0006979935569688678,0.3104972375690608,0.6895027624309392,0.07430898
4237,17,resample,3,0.09008698,0.20431723,0.9549569,72.04161,0.05594112,0.044222698,0.04078972339630127,0.002020806074142456,0.31343283582089554,0.6865671641791045,0.05594112
4238,18,resample,3,0.045008875,0.10208011,0.97749555,72.13185,0.02943358,0.0051176473,0.008721742779016495,-0.0018188897520303726,0.38409785932721713,0.6159021406727829,0.02943358
4239,19,resample,3,0.12088148,0.27415916,0.9395595,72.01264,0.07815137,0.028452784,0.001580954878591001,-0.002141313743777573,0.35071633237822347,0.6492836676217766,0.07815137
4240,20,resample,3,0.20401111,0.46269712,0.8979948,72.01214,0.20775303,0.054528207,0.29282745718955994,0.22962484508752823,0.3728613569321534,0.6271386430678466,0.20775303
4241,21,resample,3,0.13019444,0.29528093,0.9349031,71.77334,0.043380298,-0.040864766,0.020065341144800186,-0.010519493371248245,0.35287958115183243,0.6471204188481676,0.043380298
4242,22,resample,3,0.063181095,0.14329469,0.96840966,72.0523,0.040039334,-0.03056091,0.0747569352388382,-0.017274849116802216,0.30713857228554287,0.6928614277144571,0.040039334
4243,23,resample,3,0.15674561,0.35549897,0.9216274,71.97292,0.12096151,-0.044152737,0.308835506439209,0.16186490654945374,0.391139924365208,0.6088600756347919,0.12096151
4244,24,resample,3,0.06522457,0.1479293,0.9673882,72.111206,0.022197705,-0.0025891066,0.00029381189960986376,-0.0001041560317389667,0.35722543352601155,0.6427745664739885,0.022197705
4245,25,resample,3,0.13911599,0.315515,0.93044204,71.994675,0.16298947,0.03531465,0.009397784247994423,0.0029129087924957275,0.23063063063063063,0.7693693693693694,0.16298947
4246,26,resample,3,0.11587189,0.2627974,0.9420644,71.76602,0.09630075,0.091931656,0.008931150659918785,-0.0005779033526778221,0.3018181818181818,0.6981818181818182,0.09630075
4247,27,resample,3,0.17999823,0.4082359,0.9100014,72.05005,0.060199615,0.08091456,0.11042402684688568,-0.0026761069893836975,0.2763761467889908,0.7236238532110092,0.060199615
4248,28,resample,3,0.067408845,0.15288323,0.96629584,71.849846,0.04321015,-0.0070656687,0.0017539323307573795,-0.007742108311504126,0.34035087719298246,0.6596491228070176,0.04321015
4249,29,resample,3,0.06593658,0.14954413,0.96703196,71.842766,0.028491471,0.0042963177,0.020472537726163864,0.011828139424324036,0.3792172739541161,0.6207827260458839,0.028491471
4250,30,resample,3,0.10702507,0.24273282,0.94648784,72.110176,0.08028886,0.01956907,0.3085149824619293,0.02810502052307129,0.2508038585209003,0.7491961414790997,0.08028886
4251,31,resample,3,0.29947162,0.6792015,0.8502643,71.77513,0.11982151,0.15444356,0.005219584330916405,0.0024660846684128046,0.41485714285714287,0.5851428571428572,0.11982151
4252,32,resample,3,0.051223446,0.11617475,0.97438896,71.93333,0.04407212,-0.021217905,0.01650901697576046,-0.005651289597153664,0.16730875068794718,0.8326912493120529,0.04407212
4253,33,resample,3,0.08817154,0.19997302,0.95591474,72.33559,0.0514087,0.031833053,0.006797840818762779,0.002802081871777773,0.43674176776429807,0.5632582322357019,0.0514087
4254,34,resample,3,0.23651485,0.5364156,0.8817431,71.61077,0.104357444,-0.015759647,0.0094926618039608,-0.0016956198960542679,0.3418447107868682,0.6581552892131318,0.104357444
4255,35,resample,3,0.04832951,0.10961131,0.9758357,71.93186,0.04336945,0.0074301288,0.021870512515306473,0.0054718852043151855,0.21545403271291597,0.784545967287084,0.04336945
4256,36,resample,3,0.09029181,0.20478179,0.9548543,72.06758,0.07173311,0.027999923,0.05494067817926407,0.01478637009859085,0.20359281437125748,0.7964071856287425,0.07173311
4257,37,resample,3,0.04579593,0.10386515,0.9771024,72.04298,0.03519909,-0.007051915,0.022447383031249046,0.009869752451777458,0.424857324032974,0.575142675967026,0.03519909
4258,38,resample,3,0.13286039,0.30132732,0.9335704,71.892204,0.05864758,-0.024335295,0.04335013031959534,-0.011694345623254776,0.37037037037037035,0.6296296296296297,0.05864758
4259,39,resample,3,0.06790686,0.15401272,0.96604687,72.19264,0.05341178,0.047671326,0.039786454290151596,-0.001968987286090851,0.37333333333333335,0.6266666666666667,0.05341178
4260,40,resample,3,0.054793913,0.12427257,0.9726033,71.75909,0.030458178,0.0011930838,0.021238071843981743,0.007656736299395561,0.39030453697949036,0.6096954630205096,0.030458178
4261,41,resample,3,0.08937593,0.20270456,0.95531225,71.83897,0.04778365,-0.013366729,0.01615411788225174,-0.0090718362480402,0.3608847497089639,0.6391152502910361,0.04778365
4262,42,resample,3,0.08276576,0.1877127,0.95861745,72.01463,0.0551173,0.04518445,0.007694026455283165,0.000490908045321703,0.21549893842887474,0.7845010615711252,0.0551173
4263,43,resample,3,0.0940692,0.2133489,0.95296574,72.00857,0.049345165,0.0033297688,0.01940828748047352,0.0031439028680324554,0.4378899602949518,0.5621100397050482,0.049345165
4264,44,resample,3,0.1528414,0.34664422,0.9235796,71.93038,0.13029185,0.07286075,0.020488789305090904,0.010831066407263279,0.38580423583285633,0.6141957641671436,0.13029185
4265,45,resample,3,0.056174815,0.12740445,0.9719129,71.91233,0.03035453,-0.0044350177,0.016781292855739594,-0.0002809390425682068,0.3680089485458613,0.6319910514541387,0.03035453
4266,46,resample,3,0.1500386,0.34028748,0.92498076,71.873505,0.0592063,0.0007560551,0.01306170504540205,-0.0031584547832608223,0.287167891464104,0.712832108535896,0.0592063
4267,47,resample,3,0.06941529,0.15743385,0.9652926,71.798615,0.05072236,-0.01744388,0.02179749682545662,0.004110656678676605,0.29255029907558455,0.7074497009244154,0.05072236
4268,48,resample,3,0.11582972,0.26270175,0.9420854,71.92208,0.05858775,0.027711332,0.013616064563393593,0.0006292480975389481,0.2964509394572025,0.7035490605427974,0.05858775
4269,49,resample,3,0.057940472,0.13140896,0.9710299,71.8471,0.083279796,-0.08152796,0.013511080294847488,-0.04908837005496025,0.26993865030674846,0.7300613496932515,0.083279796
4270,50,resample,3,0.08205293,0.18609601,0.958974,71.91523,0.039609242,-0.008991942,0.004853235557675362,0.001511724665760994,0.3532796317606444,0.6467203682393556,0.039609242
4271,51,resample,3,0.192761,0.43718186,0.9036198,71.94077,0.075857736,-0.004018277,0.0005298744072206318,-0.00044556515058502555,0.353009935710111,0.6469900642898889,0.075857736
4272,52,resample,3,0.08196006,0.18588538,0.9590204,72.05373,0.06276252,-0.002758816,0.04949482902884483,0.00241943821310997,0.3406789755807028,0.6593210244192972,0.06276252
4273,53,resample,3,0.12421031,0.28170893,0.9378951,72.01748,0.061265223,0.0074202716,0.009738598018884659,0.0010801702737808228,0.33980582524271846,0.6601941747572815,0.061265223
4274,54,resample,3,0.072722666,0.16493498,0.963639,71.71161,0.046414774,0.046096496,0.03832464665174484,-0.010226037353277206,0.3402816901408451,0.6597183098591549,0.046414774
4275,55,resample,3,0.053760212,0.12192813,0.9731204,72.003944,0.074027695,-0.03443221,0.002068697242066264,-0.00023066392168402672,0.2787068004459309,0.7212931995540691,0.074027695
4276,56,resample,3,0.087467685,0.19837667,0.9562662,72.07054,0.05368894,0.0016115308,0.13803814351558685,-0.022329866886138916,0.32136550912301354,0.6786344908769865,0.05368894
4277,57,resample,3,0.08240157,0.18688673,0.9587997,72.29006,0.073936254,-0.06778729,0.015678271651268005,-0.019814223051071167,0.37097717963721477,0.6290228203627852,0.073936254
4278,58,resample,3,0.050355453,0.11420614,0.97482246,71.904724,0.04362065,-0.022839703,0.008815147913992405,-0.014652279205620289,0.4324905863367402,0.5675094136632598,0.04362065
4279,59,resample,3,0.09971811,0.22616063,0.95014143,71.83853,0.060752448,0.0436507,0.016213033348321915,-0.0034711603075265884,0.2037037037037037,0.7962962962962963,0.060752448
4280,60,resample,3,0.09729673,0.22066894,0.951352,71.916435,0.060377657,0.05223021,0.042073119431734085,0.013098768889904022,0.3231707317073171,0.6768292682926829,0.060377657
4281,61,resample,3,0.07652607,0.17356108,0.9617371,72.29331,0.048500784,-0.011832923,0.056324563920497894,0.010252580046653748,0.31810089020771515,0.6818991097922849,0.048500784
4282,62,resample,3,0.093211964,0.2114047,0.9533945,72.11042,0.061734214,0.015149057,0.5921868085861206,0.34594911336898804,0.3831417624521073,0.6168582375478927,0.061734214
4283,63,resample,3,0.049013015,0.11116149,0.97549397,72.02931,0.045211036,-0.010051794,0.01057691965252161,0.0035929731093347073,0.32084309133489464,0.6791569086651054,0.045211036
4284,0,resample,4,0.09697659,0.21994287,0.95151174,71.96658,0.0678981,0.0481562,0.03880394995212555,0.009248130023479462,0.4439112177564487,0.5560887822435513,0.0678981
4285,1,resample,4,0.09484453,0.21510735,0.95257807,71.88335,0.054312628,0.012998357,0.07444894313812256,-0.005311653017997742,0.2510510510510511,0.7489489489489489,0.054312628
4286,2,resample,4,0.072358936,0.16411003,0.9638208,71.98321,0.061504103,-0.04258135,0.019427277147769928,-0.018599364906549454,0.3091206990715456,0.6908793009284544,0.061504103
4287,3,resample,4,0.116334,0.26384544,0.9418335,72.066505,0.053356186,-0.01794985,0.07715194672346115,0.005437016487121582,0.26140567200986436,0.7385943279901357,0.053356186
4288,4,resample,4,0.084433034,0.19149408,0.9577839,71.86107,0.1043748,-0.03841147,0.006383863277733326,-7.797218859195709e-05,0.3765133171912833,0.6234866828087167,0.1043748
4289,5,resample,4,0.15796998,0.35827586,0.9210149,71.863106,0.056842133,-0.011346847,0.031318821012973785,0.0043859295547008514,0.2657111356119074,0.7342888643880926,0.056842133
4290,6,resample,4,0.044873893,0.10177397,0.97756356,71.88641,0.029320039,0.01527109,0.01059185341000557,0.007971054408699274,0.3490683229813665,0.6509316770186335,0.029320039
4291,7,resample,4,0.09514111,0.21578,0.9524298,71.77608,0.11695832,-0.056730643,0.04487503319978714,-0.04928833246231079,0.35517054683270166,0.6448294531672983,0.11695832
4292,8,resample,4,0.16262549,0.36883456,0.9186877,71.88334,0.1060908,0.043646693,0.0017150845378637314,0.0007009756518527865,0.383448275862069,0.616551724137931,0.1060908
4293,9,resample,4,0.068238966,0.15476595,0.9658807,71.79839,0.068810046,-0.017085478,0.013270076364278793,0.001095375046133995,0.24158415841584158,0.7584158415841584,0.068810046
4294,10,resample,4,0.17956457,0.40725234,0.910218,71.85985,0.18239294,-0.08359715,0.007182275410741568,-0.0021654930897057056,0.21573301549463647,0.7842669845053636,0.18239294
4295,11,resample,4,0.061692666,0.13991894,0.9691541,72.15793,0.03311738,-0.016900733,0.09373998641967773,-0.07862362265586853,0.3537331701346389,0.6462668298653611,0.03311738
4296,12,resample,4,0.058426123,0.13251042,0.9707871,72.11524,0.025043802,-0.031478792,0.012852801010012627,-0.005018705502152443,0.3802236609770453,0.6197763390229547,0.025043802
4297,13,resample,4,0.09802021,0.2223098,0.95099,71.82252,0.039811358,-0.0046830177,0.003812050446867943,-0.010321354493498802,0.4363929146537842,0.5636070853462158,0.039811358
4298,14,resample,4,0.05088652,0.1154106,0.97455734,71.974045,0.040538445,0.007406831,0.06487070024013519,0.03299221768975258,0.36798088410991636,0.6320191158900836,0.040538445
4299,15,resample,4,0.08251773,0.18715017,0.9587411,71.965034,0.04915779,0.04384467,0.0028223954141139984,0.0017506746808066964,0.2857142857142857,0.7142857142857143,0.04915779
4300,16,resample,4,0.104308344,0.23657128,0.94784623,72.07045,0.057225417,-0.008143976,0.001673716469667852,0.00014652416575700045,0.4251530328324986,0.5748469671675014,0.057225417
4301,17,resample,4,0.093849495,0.21285062,0.95307565,71.985565,0.05372723,0.052756086,0.05842846632003784,0.01965954899787903,0.26763717805151177,0.7323628219484882,0.05372723
4302,18,resample,4,0.038329493,0.08693127,0.9808353,72.14037,0.024606433,-0.010031186,0.007823549211025238,-0.0027170833200216293,0.28287841191067,0.71712158808933,0.024606433
4303,19,resample,4,0.13718238,0.3111296,0.93140894,71.96925,0.09601058,0.06542322,0.002404755912721157,-0.001317512709647417,0.40936374549819926,0.5906362545018007,0.09601058
4304,20,resample,4,0.19263521,0.43689656,0.9036829,72.15336,0.1095407,0.02872765,0.24718064069747925,0.18397802859544754,0.2413793103448276,0.7586206896551724,0.1095407
4305,21,resample,4,0.11575005,0.26252106,0.94212514,71.767456,0.06344378,-0.07362464,0.017872437834739685,-0.012712396681308746,0.35737009544008486,0.6426299045599151,0.06344378
4306,22,resample,4,0.06261611,0.14201331,0.968692,71.99216,0.06974747,-0.03184229,0.042104125022888184,-0.04992765933275223,0.20429407937540664,0.7957059206245933,0.06974747
4307,23,resample,4,0.15811482,0.35860434,0.920943,71.9804,0.08005537,-0.041047364,0.2621590495109558,0.11518844962120056,0.24286513710128707,0.7571348628987129,0.08005537
4308,24,resample,4,0.0597649,0.13554676,0.97011787,72.10951,0.03304281,-0.014971644,0.0025613734032958746,0.002163405471947044,0.3419391853126793,0.6580608146873207,0.03304281
4309,25,resample,4,0.14346102,0.32536954,0.92826974,71.99505,0.11287913,0.045169175,0.0062750945799052715,-0.00020978087559342384,0.27926829268292686,0.7207317073170731,0.11287913
4310,26,resample,4,0.1056272,0.23956245,0.9471867,71.77677,0.070388675,0.06869672,0.01181594468653202,0.0023068906739354134,0.3222748815165877,0.6777251184834123,0.070388675
4311,27,resample,4,0.16760236,0.38012207,0.9161992,72.0315,0.0632196,0.052800715,0.14139404892921448,0.0282939150929451,0.30750154990700557,0.6924984500929945,0.0632196
4312,28,resample,4,0.07573643,0.1717702,0.962132,71.9246,0.061127905,0.0118213,0.0015505305491387844,-0.00794551009312272,0.24160282852091927,0.7583971714790807,0.061127905
4313,29,resample,4,0.07128416,0.16167244,0.9643585,71.78724,0.028327616,0.016424626,0.0063124834559857845,-0.002331914845854044,0.2716049382716049,0.7283950617283951,0.028327616
4314,30,resample,4,0.089810364,0.20368986,0.9550953,72.04579,0.04714402,-0.019473895,0.2987596392631531,0.018349677324295044,0.41304347826086957,0.5869565217391304,0.04714402
4315,31,resample,4,0.2621352,0.59452254,0.8689326,71.80497,0.07791106,0.069764614,0.012981243431568146,0.010227743769064546,0.3300110741971207,0.6699889258028793,0.07791106
4316,32,resample,4,0.053647302,0.12167206,0.973177,71.98387,0.03297995,-0.015720598,0.019397303462028503,-0.00276300311088562,0.3877551020408163,0.6122448979591837,0.03297995
4317,33,resample,4,0.08926949,0.20246316,0.9553656,72.19511,0.055658437,0.0343232,0.010095320641994476,0.00609956169500947,0.3663133097762073,0.6336866902237928,0.055658437
4318,34,resample,4,0.25219327,0.5719742,0.8739037,71.65667,0.068348095,0.019798994,0.012695858255028725,0.0015075765550136566,0.3368756641870351,0.6631243358129649,0.068348095
4319,35,resample,4,0.05336709,0.12103654,0.9733168,71.91689,0.040692553,0.018855356,0.02779904380440712,0.011400416493415833,0.16406701328711729,0.8359329867128827,0.040692553
4320,36,resample,4,0.07792851,0.17674184,0.9610361,72.081635,0.07693088,-4.002452e-05,0.04575551301240921,0.005601204931735992,0.34285714285714286,0.6571428571428571,0.07693088
4321,37,resample,4,0.049945887,0.11327725,0.9750275,72.01601,0.024713442,0.0023601875,0.05729926750063896,0.044721636921167374,0.36150524367674275,0.6384947563232573,0.024713442
4322,38,resample,4,0.14961582,0.33932862,0.9251926,71.91927,0.056140404,0.013666004,0.06870463490486145,0.013660158962011337,0.27823050058207216,0.7217694994179278,0.056140404
4323,39,resample,4,0.06108862,0.13854897,0.96945614,72.180626,0.049112953,0.03220757,0.029081933200359344,-0.012673508375883102,0.29304029304029305,0.7069597069597069,0.049112953
4324,40,resample,4,0.0619443,0.14048964,0.9690281,71.714035,0.029097926,0.017410152,0.03162882477045059,0.01804748922586441,0.3445378151260504,0.6554621848739496,0.029097926
4325,41,resample,4,0.090543896,0.20535351,0.95472807,71.82883,0.04203517,-0.010717779,0.0187443345785141,-0.00648161955177784,0.2052401746724891,0.7947598253275109,0.04203517
4326,42,resample,4,0.046163715,0.104699284,0.97691846,71.91846,0.030954318,-0.037828967,0.0024994220584630966,-0.004703696351498365,0.277088948787062,0.722911051212938,0.030954318
4327,43,resample,4,0.09253299,0.20986478,0.95373386,72.074905,0.067568146,-0.00015434623,0.016473881900310516,0.00020949728786945343,0.30635524171645845,0.6936447582835416,0.067568146
4328,44,resample,4,0.12787732,0.2900257,0.9360618,71.98716,0.09388211,0.016242236,0.010373950004577637,0.0007162271067500114,0.18874560375146543,0.8112543962485346,0.09388211
4329,45,resample,4,0.06569059,0.14898624,0.96715474,71.920044,0.051686198,0.017146766,0.026678645983338356,0.009616414085030556,0.3438757906843013,0.6561242093156987,0.051686198
4330,46,resample,4,0.14481738,0.32844576,0.9275913,71.87998,0.056447826,-0.011085659,0.018286265432834625,0.002066105604171753,0.30470588235294116,0.6952941176470588,0.056447826
4331,47,resample,4,0.077218145,0.17513072,0.961391,71.8087,0.049313456,0.00025299191,0.03796966373920441,0.020282823592424393,0.3506763787721124,0.6493236212278877,0.049313456
4332,48,resample,4,0.09541343,0.21639761,0.9522936,72.016884,0.048040148,-0.018592805,0.010559702292084694,-0.002427114173769951,0.3307652799178223,0.6692347200821778,0.048040148
