tau,eps_steg,eps_alias,err_contradict,err_delete,err_paraphrase,err_resample,err_shuffle,err_translate,err_unrelated
0.7320286403025003,0.07035830618892508,0.690260133091349,1.0,0.992153443766347,0.060665362035225046,1.0,0.01171875,0.138671875,0.0
0.7382852953478208,0.06840390879478828,0.690260133091349,1.0,0.992153443766347,0.060665362035225046,1.0,0.01171875,0.1328125,0.0
0.7445419503931413,0.06775244299674267,0.690260133091349,1.0,0.992153443766347,0.060665362035225046,1.0,0.01171875,0.130859375,0.0
0.7507986054384619,0.06710097719869706,0.690260133091349,1.0,0.992153443766347,0.060665362035225046,1.0,0.01171875,0.12890625,0.0
0.7570552604837824,0.06579804560260587,0.690260133091349,1.0,0.992153443766347,0.05675146771037182,1.0,0.01171875,0.12890625,0.0
0.7633119155291029,0.06579804560260587,0.690260133091349,1.0,0.992153443766347,0.05675146771037182,1.0,0.01171875,0.12890625,0.0
0.7695685705744234,0.06579804560260587,0.690260133091349,1.0,0.992153443766347,0.05675146771037182,1.0,0.01171875,0.12890625,0.0
0.7758252256197439,0.06384364820846905,0.690260133091349,1.0,0.992153443766347,0.05283757338551859,1.0,0.01171875,0.126953125,0.0
0.7820818806650645,0.06319218241042346,0.690260133091349,1.0,0.992153443766347,0.05283757338551859,1.0,0.01171875,0.125,0.0
0.7883385357103849,0.06319218241042346,0.690260133091349,1.0,0.992153443766347,0.05283757338551859,1.0,0.01171875,0.125,0.0
0.7945951907557055,0.06254071661237785,0.690260133091349,1.0,0.992153443766347,0.05283757338551859,1.0,0.01171875,0.123046875,0.0
0.800851845801026,0.06058631921824104,0.690260133091349,1.0,0.992153443766347,0.04892367906066536,1.0,0.01171875,0.12109375,0.0
0.8071085008463464,0.05993485342019544,0.690260133091349,1.0,0.992153443766347,0.046966731898238745,1.0,0.01171875,0.12109375,0.0
0.813365155891667,0.05993485342019544,0.690260133091349,1.0,0.992153443766347,0.046966731898238745,1.0,0.01171875,0.12109375,0.0
0.8196218109369875,0.05928338762214984,0.690260133091349,1.0,0.992153443766347,0.046966731898238745,1.0,0.01171875,0.119140625,0.0
0.8258784659823081,0.05863192182410423,0.690260133091349,1.0,0.992153443766347,0.046966731898238745,1.0,0.01171875,0.1171875,0.0
0.8321351210276285,0.05732899022801303,0.690260133091349,1.0,0.993025283347864,0.046966731898238745,1.0,0.01171875,0.11328125,0.0
0.838391776072949,0.056026058631921824,0.690260133091349,1.0,0.993025283347864,0.046966731898238745,1.0,0.009765625,0.111328125,0.0
0.8446484311182696,0.054071661237785014,0.690260133091349,1.0,0.993025283347864,0.046966731898238745,1.0,0.009765625,0.10546875,0.0
0.8509050861635901,0.051465798045602605,0.690260133091349,1.0,0.993897122929381,0.043052837573385516,1.0,0.009765625,0.1015625,0.0
0.8571617412089106,0.04755700325732899,0.690260133091349,1.0,0.993897122929381,0.03913894324853229,1.0,0.0078125,0.095703125,0.0
0.8634183962542311,0.04625407166123779,0.690260133091349,1.0,0.993897122929381,0.03718199608610567,1.0,0.0078125,0.09375,0.0
0.8696750512995517,0.04560260586319218,0.690260133091349,1.0,0.993897122929381,0.03718199608610567,1.0,0.0078125,0.091796875,0.0
0.8759317063448722,0.04495114006514658,0.690260133091349,1.0,0.993897122929381,0.03718199608610567,1.0,0.0078125,0.08984375,0.0
0.8821883613901926,0.04429967426710098,0.690260133091349,1.0,0.994768962510898,0.03718199608610567,1.0,0.0078125,0.087890625,0.0
0.8884450164355132,0.04299674267100977,0.690260133091349,1.0,0.994768962510898,0.03718199608610567,1.0,0.0078125,0.083984375,0.0
0.8947016714808337,0.04234527687296417,0.690260133091349,1.0,0.994768962510898,0.03718199608610567,1.0,0.005859375,0.083984375,0.0
0.9009583265261543,0.04104234527687296,0.690260133091349,1.0,0.994768962510898,0.03522504892367906,1.0,0.00390625,0.083984375,0.0
0.9072149815714747,0.040390879478827364,0.690260133091349,1.0,0.994768962510898,0.03522504892367906,1.0,0.00390625,0.08203125,0.0
0.9134716366167952,0.040390879478827364,0.690260133091349,1.0,0.994768962510898,0.03522504892367906,1.0,0.00390625,0.08203125,0.0
0.9197282916621158,0.03778501628664495,0.690260133091349,1.0,0.994768962510898,0.03131115459882583,1.0,0.00390625,0.078125,0.0
0.9259849467074363,0.03778501628664495,0.690260133091349,1.0,0.994768962510898,0.03131115459882583,1.0,0.00390625,0.078125,0.0
0.9322416017527568,0.03713355048859935,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.078125,0.0
0.9384982567980773,0.035830618892508145,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.07421875,0.0
0.9447549118433979,0.035830618892508145,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.07421875,0.0
0.9510115668887184,0.035830618892508145,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.07421875,0.0
0.9572682219340388,0.035830618892508145,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.07421875,0.0
